"돼지고기, 등심, 삶은것",203,57.1,35.08,5.94,-,0,0,28,0.71,33505,90.08,0.02
"돼지고기, 등심, 구운것(팬)",184,60.8,32.06,5.18,0,0,0,49,1.16,29212,80.47,0.02
"돼지고기, 등심(등심덧살), 생것",199,66.9,17.51,13.74,0,0,0,52,1.7,16216,69.79,0.09
"돼지고기, 등심(알등심살), 생것",144,70.9,22.9,5.13,0,0,0,45,0.96,21071,54.42,0.03
"돼지고기, 목심(목심살), 생것",221,62,17.21,16.36,-,0,0,51,0,15270,64.99,0.13
"돼지고기, 목심(목심살), 삶은것",276,54.4,25.43,18.56,0,0,0,42,0.53,18468,93.62,0.14
"돼지고기, 목심(목심살), 구운것(팬)",258,55.9,24.06,17.23,-,0,0,65,0.9,21774,91.29,0.12
"돼지고기, 사태, 생것",154,72.4,19.78,7.72,0,0,0,71,0.38,17170,70.12,0.04
"돼지고기, 사태, 삶은것",201,60.8,29.14,8.46,0,0,0,54,0.48,27390,99.49,0.05
"돼지고기, 사태, 구운것(팬)",209,60.3,28.47,9.74,0,0,0,99,0.89,25651,100.19,0.06
"돼지고기, 살코기, 생것",186,68.4,19.78,11.25,0,0,0,49,1.12,18787,62.82,0.07
"돼지고기, 삼겹살(갈매기살), 생것",186,67.9,17.92,12.16,-,0,0,56,1.95,16508,76.72,0.08
"돼지고기, 삼겹살(등갈비), 생것",231,65.3,17.88,17.19,0,0,0,52,1.63,16562,84.1,0.14
"돼지고기, 삼겹살(삼겹살), 생것",379,50.3,13.27,35.7,0,0,0,55,0.44,12102,68.55,0.16
"돼지고기, 삼겹살(삼겹살), 삶은것",414,41.8,19.58,36.64,-,0,0,40,0.32,18904,93.9,0.16
"돼지고기, 삼겹살(삼겹살), 구운것(팬)",469,30.9,22.78,41.2,-,0,0,80,0.62,21215,98.87,0.18
"돼지고기, 삼겹살(오돌삼겹), 생것",316,58.4,17.12,26.89,0,0,0,102,1.52,14754,64.19,0.13
"돼지고기, 삼겹살(토시살), 생것",140,71.8,20.46,5.82,0,0,0,59,0.09,19556,72.77,0.04
"돼지고기, 안심(안심살), 생것",123,74.4,22.21,3.15,0,0,0,46,0.26,19086,67.85,0.02
"돼지고기, 안심(안심살), 삶은것",177,61.4,32.32,4.31,0,0,0,37,0.31,30563,111.36,0.03
"돼지고기, 안심(안심살), 구운것(팬)",172,63.5,30.23,4.76,0,0,0,57,0.63,27568,94.52,0.02
"돼지고기, 앞다리(꾸리살), 생것",134,73.1,18.84,5.91,-,0,0,48,1.47,17937,64.62,0.04
"돼지고기, 앞다리(부채살), 생것",151,71.6,20.09,7.18,0,0,0,54,1.64,20264,63.32,0.04
"돼지고기, 앞다리(앞다리살), 생것",159,71.4,20.56,7.92,0,0,0,50,1.08,19639,60.85,0.05
"돼지고기, 앞다리(앞사태살), 생것",131,73.5,20.82,4.68,0,0,0,62,1.59,19028,65.76,0.03
"돼지고기, 앞다리(주걱살), 생것",143,72.3,20.49,6.13,0,0,0,41,1.27,20041,61.21,0.04
"돼지고기, 앞다리(항정살), 생것",298,57.6,17.98,24.52,0,0,0,50,1.29,16475,63.25,0.13
"돼지 부산물, 간, 생것",125,73.4,18.7,3.9,2.6,-,-,75,13,-,-,-
"돼지 부산물, 간, 삶은것",165,64.32,26.02,4.4,3.76,-,0,49,23.6,25937,355,-
"돼지 부산물, 대장, 생것",219,70.9,8.7,20.2,0,-,-,21,-,-,-,-
"돼지 부산물, 대장, 삶은것",179,74.1,11.7,13.8,0,-,0,21,0,-10970,210,-
"돼지 부산물, 맹장, 생것",358,54.3,10.8,34.6,0,-,-,54,-,-,-,-
"돼지 부산물, 머리고기, 생것",272,57.4,20.6,20.3,0.2,-,-,448,0,-,-,-
"돼지 부산물, 비장, 생것",86,79.9,18,1,0,-,-,92,-,-,-,-
"돼지 부산물, 소장(곱창), 생것",71,85.6,11.9,2.2,0,-,-,54,-,-,-,-
"돼지 부산물, 소장(곱창), 삶은것",171,73.7,14,11.9,0,-,0,13,0,-13130,240,-
"돼지 부산물, 신장, 생것",109,77.2,16.7,3.7,1.2,-,-,114,0,-,-,-
"돼지 부산물, 신장, 삶은것",151,68.7,25.4,4.7,0,-,0,80,10.6,25239,480,-
"돼지 부산물, 심장, 생것",113,77.2,18,4,0,-,-,133,-,-,-,-
"돼지 부산물, 심장, 삶은것",148,68.08,23.6,5.05,0.4,-,0,35,2,23758,221,-
"돼지 부산물, 위, 생것",111,78.3,17.3,4.1,0,-,-,121,-,-,-,-
"돼지 부산물, 자궁, 생것",73,82.5,15.4,0.8,0,-,-,195,-,-,-,-
"돼지 부산물, 족발, 생것",212,64.99,23.16,12.59,0,0,0,132,0,-,88,0
"돼지 부산물, 족발, 삶은것",238,62.85,21.94,16.05,0,0,0,73,0,-,107,-
"돼지 부산물, 족발, 조미, 삶은것",220,58.9,28.91,11.65,0,0.28,0,332,0,28493,92.54,0.04
"돼지 부산물, 직장, 생것",332,57.5,9.9,32.1,0,-,-,73,-,-,-,-
"돼지 부산물, 췌장, 생것",152,72.1,20.7,7.1,0,-,-,85,-,-,-,-
"돼지 부산물, 허파, 생것",85,79.52,14.08,2.72,0,-,0,153,12.3,12831,320,-
"돼지 부산물, 허파, 삶은것",99,80,16.6,3.1,0,-,0,81,7.9,15127,387,-
"소시지, 말린것",497,24.8,25.4,43,2.1,-,0,1400,10,-25100,97,-
"소시지, 리용소시지",192,65.2,14.9,13.1,3.7,-,0,910,43,-,49,-
"소시지, 볼로냐소시지",251,60.9,12.5,21,2.9,-,0,830,10,-12100,64,-
"소시지, 위너(비엔나)소시지",254,55.6,15.27,16.91,9.35,1.02,0,732,34.1,14941,63.27,0.08
"소시지, 이탈리안소시지",346,51.08,14.25,31.33,0.65,-,0,731,2,12473,76,-
"소시지, 프랑크푸르트소시지",244,59.3,14.41,17.7,5.9,1.28,0.1,795,45.28,13951,66.16,0.11
"햄, 등심햄",126,71.2,20.66,3.34,1.97,1.53,0,759,28.09,20640,52.29,0.02
"햄, 런천미트햄",201,62.5,15.43,11.53,7.92,1.04,0,778,22.89,14799,54.57,0.08
"햄, 프레스햄",217,63,16.09,15.66,3.01,1.73,0,628,39.72,13395,41.47,0.11
"햄, 프레스햄, 데친것",256,58.1,15.44,19.51,4.63,1.57,0,668,0,10878,40.44,0.15
"햄, 프레스햄, 구운것(팬)",249,58.8,16.2,18.77,3.78,1.86,0,758,31.94,13396,46.43,0.13
"햄, 슬라이스햄",193,65.4,17.01,12.82,2.3,1.34,0,703,41.48,11953,51.86,0.06
"햄, 슬라이스햄, 데친것",203,63.7,17.26,13.14,3.94,1.54,0,525,32.22,14502,57.43,0.06
"햄, 슬라이스햄, 구운것(팬)",234,57.4,19.7,15.43,4.05,2.12,0,806,39.38,16105,59.13,0.07
"포크커틀릿, 냉동",286,49.9,9.4,18.2,21,-,-,345,0,-,-,-
"포크커틀릿, 냉동, 튀긴것",367,37.1,16.6,23.7,21.2,-,-,166,0,-,-,-
"돼지불고기, 생것",132,74.9,14.1,6.9,2.4,-,-,330,3,-,-,-
베이컨,245,58.9,15.27,17.12,6.44,0.98,0,654,59.77,15221,57.48,0.14
"베이컨, 구운것",548,12.52,35.73,43.27,1.35,0,0,2193,0,35141,107,0
순대,116,77.1,1.4,5.8,15,-,-,463,0,-,-,-
"순대, 찐것",180,64.2,6.5,8.5,19.5,-,4.2,340,0,-,-,-
"메추리고기, 생것",208,65.4,20.5,12.9,0.1,-,0,35,Tr,-20730,120,-
"멧돼지고기, 생것",268,60.1,18.8,19.8,0.5,-,0,45,1,-,86,-
"멧돼지고기, 앞다리, 생것",188,68.8,21.5,10.7,0,-,-,55,0,-,-,-
"소고기, 미국산, 갈비, 구운것(오븐)",400,43.4,22.57,33.7,0,-,0,65,0,21589,85,-
"소고기, 미국산, 목심(목심살), 생것",265,59.93,16.98,21.31,0,0,0,67,0,16244,72,-
"소고기, 미국산, 목심(목심살), 삶은것",359,46.32,26.37,27.26,0,0,0,64,0,25218,103,-
"소고기, 미국산, 사태, 끓인것",201,58.21,33.68,6.36,0,-,0,64,0,32214,78,-
"소고기, 미국산, 설도, 구운것(석쇠)",164,66.61,28.45,4.67,0,0,0,38,0,27381,74,-
"소고기, 미국산, 안심(안심살), 구운것",267,56.04,26.46,17.12,0,0,0,54,0,25466,97,-
"소고기, 한우, 갈비, 생것",298,56.4,16.5,24.4,1.9,-,-,127,0,-,-,-
"소고기, 한우, 등심, 생것",304,55.3,15.61,26.3,-,0,0,56,0.8,14640,78.96,0.78
"소고기, 한우, 등심, 삶은것",348,46.5,25.2,26.63,0,0,0,33,0.9,24888,89.59,0.64
"소고기, 한우, 등심, 구운것(팬)",387,41.7,18.9,33.99,-,0,0,59,0.97,17784,94.32,0.98
"소고기, 한우, 양지, 생것",247,61,18.58,18.59,0,0,0,55,0.93,16728,65.49,0.44
"소고기, 한우, 양지, 삶은것",268,51,33.09,14.05,-,0,0,38,0,29568,100.85,0.31
"소고기, 한우, 양지, 구운것(팬)",302,49.7,25.6,21.32,-,0,0,74,0.75,22673,95.84,0.53
"소고기, 한우, 채끝(채끝살), 생것",124,76.2,17.1,5.6,0.2,-,-,63,0,-,-,-
"소고기, 한우(1++등급), 등심, 생것",278,59.2,16.9,22.8,0,-,-,43,-,-,-,-
"소고기, 한우(1++등급), 목심(목심살), 생것",218,64.9,18.8,15.3,0,-,-,60,-,-,-,-
"소고기, 한우(1++등급), 설도(보섭살), 생것",204,66,19.7,13.3,0,-,-,82,-,-,-,-
"소고기, 한우(1++등급), 설도(설깃살), 생것",196,66.4,19.5,12.5,0,-,-,80,-,-,-,-
"소고기, 한우(1++등급), 앞다리(꾸리살), 생것",167,70.1,19.5,9.3,0,-,-,70,-,-,-,-
"소고기, 한우(1++등급), 우둔(우둔살), 생것",171,68.4,20.6,9.2,0,-,-,48,-,-,-,-
"소고기, 한우(1++등급), 우둔(홍두깨살), 생것",161,69.8,21.2,7.8,0,-,-,62,-,-,-,-
"소고기, 한우(1++등급), 양지(양지머리), 생것",198,67,19.1,12.9,0,-,-,104,-,-,-,-
"소고기, 한우(1++등급), 양지(업진살), 생것",253,61.4,17.8,19.6,0,-,-,101,-,-,-,-
"소고기, 한우(1++등급), 채끝(채끝살), 생것",265,59.4,17.8,21,0,-,-,48,-,-,-,-
"소고기, 한우(3등급), 등심, 생것",117,74.6,21.3,2.9,0,-,-,49,-,-,-,-
"소고기, 한우(3등급), 목심(목심살), 생것",102,75.9,21.4,1.2,0,-,-,69,-,-,-,-
"소고기, 한우(3등급), 설도(보섭살), 생것",108,74.8,22.2,1.5,0,-,-,104,-,-,-,-
"소고기, 한우(3등급), 설도(설깃살), 생것",104,75.4,22.2,1,0,-,-,83,-,-,-,-
"소고기, 한우(3등급), 앞다리(꾸리살), 생것",103,75.8,21.5,1.2,0,-,-,77,-,-,-,-
"소고기, 한우(3등급), 우둔(우둔살), 생것",107,75,22.8,1.1,0,-,-,58,-,-,-,-
"소고기, 한우(3등급), 우둔(홍두깨살), 생것",105,75.4,22.5,1,0,-,-,61,-,-,-,-
"소고기, 한우(3등급), 양지(양지머리), 생것",105,75.8,21.4,1.5,0,-,-,125,-,-,-,-
"소고기, 한우(3등급), 양지(업진살), 생것",112,74.8,21.7,2.1,0,-,-,86,-,-,-,-
"소고기, 한우(3등급), 채끝(채끝살), 생것",114,74.4,22.4,2,0,-,-,62,-,-,-,-
"소고기, 한우(1등급), 갈비(꽃갈비), 생것",383,48.1,15.35,35.25,0,0,0,47,0.57,14272,83.81,0.63
"소고기, 한우(1등급), 갈비(본갈비), 생것",303,54.9,16.94,25.61,-,0,0,48,0.34,16979,71.63,0.51
"소고기, 한우(1등급), 갈비(안창살), 생것",284,58,15.46,24.16,-,0,0,44,0.71,14787,67.06,0.47
"소고기, 한우(1등급), 갈비(제비추리), 생것",175,68.5,21.95,9.06,0,0,0,49,0.18,21073,61.75,0.15
"소고기, 한우(1등급), 갈비(참갈비), 생것",390,47.3,15.89,35.76,0,0,0,46,0.25,15057,77.06,0.7
"소고기, 한우(1등급), 갈비(토시살), 생것",264,60.2,19.63,20.02,0,0,0,46,0.25,18257,67.18,0.39
"소고기, 한우(1등급), 등심(꽃등심살), 생것",326,52.8,17.76,27.73,-,0,0,42,0.92,16855,69.79,0.55
"소고기, 한우(1등급), 등심(살치살), 생것",309,55.9,16.68,26.39,0,0,0,47,0.98,15935,72.27,0.44
"소고기, 한우(1등급), 등심(아래등심살), 생것",256,60.2,17.79,19.96,-,0,0,44,0.44,16668,61.14,0.35
"소고기, 한우(1등급), 등심(윗등심살), 생것",301,55.9,20.05,23.89,0,0,0,51,0.49,19087,70.38,0.5
"소고기, 한우(1등급), 목심(목심살), 생것",189,65.9,21.6,10.69,0,0,0,61,0.16,20339,69.5,0.24
"소고기, 한우(1등급), 사태(뒷사태), 생것",151,71,22.93,5.85,0,0,0,67,0.48,21471,63.66,0.11
"소고기, 한우(1등급), 사태(뭉치사태), 생것",146,71.2,24.04,4.86,0,0,0,57,0.7,22908,56.89,0.09
"소고기, 한우(1등급), 사태(상박살), 생것",165,68.7,21.38,8.17,0,0,0,59,0.94,19823,63.99,0.16
"소고기, 한우(1등급), 사태(아롱사태), 생것",256,58.8,21.47,18.27,0,0,0,66,0.22,20024,72.79,0.3
"소고기, 한우(1등급), 사태(앞사태), 생것",146,72.2,23.1,5.24,0,0,0,66,0.67,21443,61,0.1
"소고기, 한우(1등급), 살코기, 생것",207,58.2,18.62,14.09,0,0,0,49,0.48,17620,60.73,0.28
"소고기, 한우(1등급), 설도(도가니살), 생것",160,70.1,20.37,8.14,0,0,0,52,0.29,19478,62.58,0.16
"소고기, 한우(1등급), 설도(보섭살), 생것",161,69,21.75,7.57,0,0,0,49,0.51,20474,62.31,0.16
"소고기, 한우(1등급), 설도(삼각살), 생것",221,64.4,21.01,14.52,0,0,0,49,0.41,19818,60.39,0.3
"소고기, 한우(1등급), 설도(설깃머리살), 생것",193,66.6,20.21,11.84,0,0,0,50,0.78,19665,65.62,0.21
"소고기, 한우(1등급), 설도(설깃살), 생것",200,65.8,21.09,12.22,0,0,0,51,0.4,19634,70.6,0.23
"소고기, 한우(1등급), 안심(안심살), 생것",200,66.6,19.17,13.14,0,0,0,45,0.38,17825,57.81,0.28
"소고기, 한우(1등급), 앞다리(갈비덧살), 생것",184,66.9,20.39,10.73,-,0,0,51,0.38,19647,57.61,0.21
"소고기, 한우(1등급), 앞다리(꾸리살), 생것",155,70.3,20.61,7.43,0,0,0,58,1.07,19881,62.46,0.15
"소고기, 한우(1등급), 앞다리(부채덮개살), 생것",149,70.3,21.39,6.34,0,0,0,68,1.1,19970,54.91,0.13
"소고기, 한우(1등급), 앞다리(부채살), 생것",261,60.2,20.7,19.14,0,0,0,58,0.63,19170,69.05,0.34
"소고기, 한우(1등급), 앞다리(앞다리살), 생것",177,67.8,21.53,9.38,0,0,0,54,0.91,20225,62.8,0.21
"소고기, 한우(1등급), 양지(앞치마살), 생것",284,59,18.69,22.65,0,0,0,47,0.33,17791,63.48,0.38
"소고기, 한우(1등급), 양지(양지머리), 생것",185,67.2,21.16,10.49,0,0,0,57,0.63,20230,61.59,0.2
"소고기, 한우(1등급), 양지(업진살), 생것",251,60.6,21.15,17.87,0,0,0,55,0.41,19018,71.7,0.37
"소고기, 한우(1등급), 양지(업진안살), 생것",221,61.1,17.76,16.07,-,0,0,47,0.2,17038,67.93,0.33
"소고기, 한우(1등급), 양지(차돌박이), 생것",394,47.4,16.45,35.94,0,0,0,66,0.58,15886,90.44,0.69
"소고기, 한우(1등급), 양지(치마살), 생것",217,64.1,21.8,13.75,0,0,0,46,0.33,19922,62.09,0.32
"소고기, 한우(1등급), 양지(치마양지), 생것",179,67.5,22.27,9.34,0,0,0,65,0.82,21838,61.08,0.19
"소고기, 한우(1등급), 우둔(우둔살), 생것",164,69,23.08,7.29,0,0,0,51,0.22,21661,58.34,0.14
"소고기, 한우(1등급), 우둔(홍두깨살), 생것",145,71.3,22.66,5.38,0,0,0,46,0.54,21668,51.93,0.11
"소고기, 한우(1등급), 채끝(채끝살), 생것",218,63.4,17.59,15.79,-,0,0,47,0.97,17136,60.41,0.3
"소고기, 한우(1+등급), 갈비(꽃갈비), 생것",391,49.1,14.7,36.43,0,0,0,40,0.87,11335,84.91,0.78
"소고기, 한우(1+등급), 갈비(본갈비), 생것",375,51.2,14.69,34.65,0,0,0,42,1.05,14491,86.01,0.67
"소고기, 한우(1+등급), 갈비(안창살), 생것",310,56.4,15.25,27.19,0,0,0,42,0.88,15090,76.74,0.59
"소고기, 한우(1+등급), 갈비(제비추리), 생것",184,69.6,21.13,10.45,0,0,0,39,0.96,20729,64.65,0.18
"소고기, 한우(1+등급), 갈비(참갈비), 생것",361,52.7,14.82,32.98,0,0,0,38,0.92,14212,79.32,0.66
"소고기, 한우(1+등급), 갈비(토시살), 생것",261,62.5,15.69,21.52,0,0,0,42,1.36,14698,71.89,0.43
"소고기, 한우(1+등급), 등심(꽃등심살), 생것",332,54.6,17.1,28.72,0,0,0,38,0.87,16380,75.62,0.59
"소고기, 한우(1+등급), 등심(살치살), 생것",390,48.5,13.27,36.91,0,0,0,38,0.81,12652,86.74,0.65
"소고기, 한우(1+등급), 등심(아래등심살), 생것",288,57.6,18.23,23.34,0,0,0,34,0.88,17601,68.87,0.47
"소고기, 한우(1+등급), 등심(윗등심살), 생것",329,54.6,16.98,28.45,0,0,0,41,1.07,15976,79.54,0.55
"소고기, 한우(1+등급), 목심(목심살), 생것",222,63.3,20.83,14.75,0,0,0,46,0.84,20644,74.01,0.33
"소고기, 한우(1+등급), 사태(뒷사태), 생것",151,71.5,20.57,7.01,0,0,0,56,1.42,19373,68.4,0.11
"소고기, 한우(1+등급), 사태(뭉치사태), 생것",137,72.6,21.89,4.85,0,0,0,48,0.91,19747,52.06,0.06
"소고기, 한우(1+등급), 사태(상박살), 생것",207,66.8,20.12,13.38,0,0,0,53,0.93,19500,72.56,0.23
"소고기, 한우(1+등급), 사태(아롱사태), 생것",236,63,20.6,16.38,0,0,0,62,0.93,20156,79.45,0.22
"소고기, 한우(1+등급), 사태(앞사태), 생것",152,72.9,22.05,6.41,0,0,0,57,1.52,17165,63.11,0.1
"소고기, 한우(1+등급), 살코기, 생것",223,56.5,17.06,16.97,0,0,0,40,0.9,16056,64.67,0.32
"소고기, 한우(1+등급), 설도(도가니살), 생것",168,70.2,20.02,9.18,0,0,0,46,1.07,19337,68.83,0.16
"소고기, 한우(1+등급), 설도(보섭살), 생것",176,69.4,21.82,9.21,0,0,0,42,0.9,17413,65.2,0.17
"소고기, 한우(1+등급), 설도(삼각살), 생것",207,65.8,19.38,13.74,0,0,0,44,0.86,16534,64.44,0.25
"소고기, 한우(1+등급), 설도(설깃머리살), 생것",207,66.4,19.2,13.81,0,0,0,42,0.91,17622,67.33,0.25
"소고기, 한우(1+등급), 설도(설깃살), 생것",188,68.8,21.5,10.69,0,0,0,44,1.11,18560,63.47,0.18
"소고기, 한우(1+등급), 안심(안심살), 생것",206,67.5,20.69,13.03,0,0,0,37,0.84,20459,66.16,0.28
"소고기, 한우(1+등급), 앞다리(갈비덧살), 생것",210,64.6,18.61,14.51,0,0,0,35,1.03,18059,63.29,0.31
"소고기, 한우(1+등급), 앞다리(꾸리살), 생것",185,70.2,19.04,11.51,0,0,0,49,1.16,18812,68.54,0.19
"소고기, 한우(1+등급), 앞다리(부채덮개살), 생것",159,70.6,20.7,7.85,0,0,0,57,1.18,19774,56.8,0.13
"소고기, 한우(1+등급), 앞다리(부채살), 생것",244,63.6,17.42,18.84,0,0,0,49,1.09,16688,70.47,0.34
"소고기, 한우(1+등급), 앞다리(앞다리살), 생것",185,68.6,20.74,10.71,0,0,0,44,0.87,20390,63.37,0.19
"소고기, 한우(1+등급), 양지(앞치마살), 생것",289,59.4,17.38,23.81,0,0,0,40,1.21,17025,69.83,0.47
"소고기, 한우(1+등급), 양지(양지머리), 생것",194,68.1,19.77,12.11,0,0,0,52,0.73,19659,61.55,0.21
"소고기, 한우(1+등급), 양지(업진살), 생것",325,56.4,15.09,28.85,0,0,0,40,0.9,13309,84.96,0.55
"소고기, 한우(1+등급), 양지(업진안살), 생것",297,59,18.09,24.35,0,0,0,45,0.98,18011,70.8,0.39
"소고기, 한우(1+등급), 양지(차돌박이), 생것",467,42.5,11.16,46.45,0,0,0,60,0.76,11006,105.4,0.78
"소고기, 한우(1+등급), 양지(치마살), 생것",235,64.4,17.64,17.69,0,0,0,44,1.14,17442,77.63,0.33
"소고기, 한우(1+등급), 양지(치마양지), 생것",212,66,20.81,13.71,0,0,0,51,0.87,20518,63.37,0.26
"소고기, 한우(1+등급), 우둔(우둔살), 생것",163,70.3,22.68,7.33,0,0,0,41,0.99,21987,62.56,0.11
"소고기, 한우(1+등급), 우둔(홍두깨살), 생것",158,71.4,21.61,7.31,0,0,0,41,0.99,20460,56.96,0.11
"소고기, 한우(1+등급), 채끝(채끝살), 생것",305,56.3,17.92,25.29,0,0,0,34,0.85,17001,70.81,0.52
"소 부산물, 간, 생것",131,72.8,19,4.6,2.2,-,-,65,20,-,-,-
"소 부산물, 골, 생것",120,79.5,9.3,8.2,1.7,-,-,154,10,-,-,-
"소 부산물, 꼬리, 생것",246,62.7,17.4,19,0,-,-,42,0,-,-,-
"소 부산물, 선지(피), 생것",52,85.3,10.1,0,2.2,-,-,598,-,-,-,-
"소 부산물, 소장(곱창), 생것",141,79.2,9,11.3,0.1,-,-,45,0,-,-,-
"소 부산물, 신장, 생것",90,81.7,15.6,1.7,2.2,-,-,122,11,-,-,-
"소 부산물, 심장, 생것",105,79.2,15.8,4.2,0,-,-,70,0,-,-,-
"소 부산물, 양(위), 생것",61,87.7,9.9,2,0.1,-,-,33,0,-,-,-
"소 부산물, 천엽, 생것",51,88.5,10.3,0.7,0.1,-,-,28,0,-,-,-
"소 부산물, 허파, 생것",82,80.4,15.8,0.9,1.6,-,-,54,0,-,-,-
"소 부산물, 혀, 생것",186,71.8,13,14.5,0,-,-,87,0,-,-,-
"소 부산물, 미국산, 간, 삶은것",191,58.81,29.08,5.26,5.13,0,0,79,1.9,28363,396,0.365
"소 부산물, 미국산, 골, 끓인것",151,74.86,11.67,10.53,1.48,0,0,108,10.5,-,3100,0.51
"소 부산물, 미국산, 신장, 끓인것",157,66.44,27.28,5.27,0,0,0,123,0,22028,1002,0.055
"소 부산물, 미국산, 심장, 끓인것",165,65.67,28.48,4.73,0.15,0,0,59,0,-,212,0.16
"소 부산물, 미국산, 허파, 삶은것",120,76.4,20.4,3.7,0,-,0,101,32.7,18439,277,-
"소 부산물, 미국산, 혀, 끓인것",284,57.87,19.29,22.3,0,0,0,65,1.3,-,132,0.84
"소 부산물, 외국산, 대장, 생것",162,77.2,9.3,13,0,-,0,61,6,-8549,150,-
"소불고기, 생것",136,74.7,11.5,7.8,4.3,-,-,396,1,-,-,-
양지국물,4,98.8,1,0,0,-,-,26,0,-,-,-
"우족국물, 중량3배물",2,99.6,0.3,0.1,0,-,-,14,-,-,-,-
육포,361,15.2,49,8.2,20.2,-,-,2180,0,-,-,-
잡뼈국물,27,94.5,4.3,1,0,-,-,61,0,-,-,-
"송아지고기, 미국산, 갈비, 생것",162,71.15,18.86,9.01,0,-,0,89,0,18043,82,-
"송아지고기, 미국산, 갈비, 삶은것",251,53.33,32.43,12.53,0,0,0,95,0,31034,139,-
"송아지고기, 미국산, 갈비, 구운것",228,59.91,23.96,13.96,0,-,0,92,0,22925,110,-
"송아지고기, 미국산, 등심, 생것",177,69.44,20.07,10.07,0.07,0,0,98,0,19201,59,0.413
"송아지고기, 미국산, 등심, 삶은것",284,52.02,30.19,17.21,0,0,0,80,0,28882,118,-
"송아지고기, 미국산, 등심, 구운것",217,60.73,24.8,12.32,0,0,0,93,0,23731,103,-
"송아지고기, 미국산, 살코기, 생것",105,76.64,20.04,2.16,0,-,0,86,0,19178,83,-
"송아지고기, 미국산, 살코기, 삶은것",201,58.2,35.73,5.33,0,-,-,90,0,34187,155,-
"송아지고기, 미국산, 어깨, 생것",132,74.05,19.34,5.44,0,0,0,83,0,18505,82,-
"송아지고기, 미국산, 어깨, 삶은것",236,55.28,33.63,10.24,0,-,0,87,0,32175,148,-
"송아지고기, 미국산, 어깨, 구운것",183,64.68,25.46,8.25,0,-,0,90,0,24365,108,-
"송아지고기, 미국산, 채끝(채끝살), 생것",152,71.85,19.07,7.81,0,0,0,76,0,18243,78,-
"송아지고기, 미국산, 채끝(채끝살), 삶은것",252,54.49,31.26,13.14,0,-,0,79,0,29910,108,-
"송아지고기, 미국산, 채끝(채끝살), 구운것(오븐)",202,62.66,25.14,10.45,0,0,0,83,0,24057,102,-
"송아지 부산물, 미국산, 간, 생것",140,70.89,19.93,4.85,2.91,0,0,77,0.7,21871,334,0.215
"송아지 부산물, 미국산, 간, 삶은것",192,59.86,28.42,6.26,3.77,0,0,78,1.1,28782,511,0.305
"송아지 부산물, 미국산, 골, 생것",118,79.78,10.32,8.21,0,-,0,127,14,9114,1590,-
"송아지 부산물, 미국산, 골, 삶은것",136,76.89,11.48,9.63,0,-,0,156,13,10135,3100,-
"송아지 부산물, 미국산, 신장, 생것",99,79.07,15.76,3.12,0.85,-,0,178,5,14008,364,-
"송아지 부산물, 미국산, 신장, 삶은것",163,67.67,26.32,5.66,0,-,0,110,8,23399,791,-
"송아지 부산물, 미국산, 심장, 생것",110,77.69,17.18,3.98,0.08,-,0,77,8,16581,104,-
"송아지 부산물, 미국산, 심장, 삶은것",186,62.18,29.12,6.75,0.13,-,0,58,10,28101,176,-
"송아지 부산물, 미국산, 허파, 생것",90,80.5,16.3,2.3,0,-,0,108,39,5565,229,-
"송아지 부산물, 미국산, 허파, 삶은것",104,77.59,18.74,2.64,0,-,0,56,34,6397,263,-
"송아지 부산물, 미국산, 혀, 생것",131,74.53,17.18,5.48,1.91,-,0,82,5,15229,62,-
"송아지 부산물, 미국산, 혀, 삶은것",202,64.08,25.85,10.1,0,-,0,64,6,22912,238,-
"양고기, 외국산, 다리, 생것",224,65,18.8,15.3,0.1,-,0,37,1,-,78,-
"어린양고기, 미국산, 갈비, 생것",372,50.8,14.52,34.39,0,-,0,56,0,13747,76,-
"어린양고기, 미국산, 갈비, 구운것(오븐)",359,47.89,21.12,29.82,0,-,0,73,0,19998,97,-
"어린양고기, 미국산, 다리, 생것",201,67.17,18.58,13.49,0,-,0,57,0,17591,67,-
"어린양고기, 미국산, 다리, 구운것(오븐)",225,60.66,26.41,12.45,0,-,0,65,0,25010,90,-
"어린양고기, 미국산, 살코기, 생것",143,72.55,20.88,5.94,0,-,0,68,0,19768,66,-
"어린양고기, 미국산, 어깨, 생것",264,61.39,16.58,21.45,0,0,0,61,0,15704,72,-
"어린양고기, 미국산, 어깨, 삶은것",344,45.2,28.68,24.55,0,-,0,75,0,27157,116,-
"어린양고기, 미국산, 어깨, 구운것(오븐)",276,56.26,22.51,19.97,0,0,0,66,0,21316,92,-
"어린양 부산물, 미국산, 간, 생것",139,71.37,20.38,5.02,1.78,-,0,70,4,17615,371,-
"어린양 부산물, 미국산, 간, 삶은것",220,56.67,30.57,8.81,2.53,-,0,56,4,26419,501,-
"염소고기, 생것",178,64.6,19.88,10.31,-,0,0,70,1.51,17862,65.22,0.22
"염소고기, 삶은것",247,56,29.39,13.51,0,0,0,39,0.5,27973,108.49,0.3
"염소고기, 외국산, 생것",107,75.4,21.9,1.5,0.2,-,0,45,1,21410,70,-
"오리고기, 껍질 포함, 생것",242,64.6,16.63,18.99,0,0,0,70,0.23,15802,91.45,0.14
"오리고기, 살코기, 생것",117,76.8,21,3.07,0,0,0,83,0.45,19948,97.86,0.02
"오리고기, 산오리, 생것",257,63.3,14.4,21.6,0.2,-,-,48,0,-,-,-
